relevance,doc_type_ai,doc_type_pages,page_count,doi,plant_host,fungal_taxon,tissue,presence_absence,primary_guild,interaction_notes,biome,country,data_source,source_file,relevance_raw,doc_type_ai_raw,doc_type_ai_clean,presence_absence_clean,doi_clean,page_count_clean,paper_id,interaction_id,fungal_taxon_raw,fungal_taxon_resolved,fungal_taxon_status,fungal_taxon_resolution_method,fungal_taxon_confidence,fungal_taxon_accepted_ids,plant_host_raw,plant_host_resolved,plant_host_status,plant_host_resolution_method,plant_host_confidence,plant_host_accepted_ids
Relevant,abstract,abstract,0,10.2174/1573407214666180312143655,calotropis procera l.,aspergillus nomius,"leaf, stem and root",present,endophytic,"isolated from calotropis procera leaves, stem and root",NA,NA,abstract-csv,doi_10.2174_1573407214666180312143655,Relevant,Abstract,Abstract,Presence,10.2174/1573407214666180312143655,0,doi:10.2174/1573407214666180312143655,int_f6b478bf9e4ab1bb,aspergillus nomius,aspergillus nomius,Resolved,exact_accepted,1.00,5259928,calotropis procera l.,calotropis procera,Resolved,exact_accepted,1.00,5414566
Relevant,abstract,abstract,0,10.11829/j.issn.1001-0629.2018-0440,hordeum (genus),epichlo? (genus),above-ground plant tissues,present,"endophytic, mutualistic",inhabit the plant without causing disease symptoms; improve host's ability to deal with biotic and abiotic stress,NA,china and abroad,abstract-csv,doi_10.11829_j.issn.1001-0629.2018-0440,Relevant,Abstract,Abstract,Presence,10.11829/j.issn.1001-0629.2018-0440,0,doi:10.11829/j.issn.1001-0629.2018-0440,int_e6e5189399993fe5,epichlo? (genus),,Unresolved,no_match,0.00,,hordeum (genus),hordeum,Resolved,exact_accepted,1.00,2706050
Relevant,full-text,full-text,7,10.7324/japs.2019.91111,curcuma mangga valeton & zijp,ceratobasidium ramicola ibrlcm127,rhizome,present,endophytic,isolated from rhizome of local medicinal plant,NA,malaysia,full-text,doi_10.7324_japs.2019.91111,Relevant,Full-Text,Full-Text,Presence,10.7324/japs.2019.91111,7,doi:10.7324/japs.2019.91111,int_3a5b7a5b07f2045d,ceratobasidium ramicola ibrlcm127,ceratobasidium ramicola,Resolved,exact_accepted,1.00,2555133,curcuma mangga valeton & zijp,curcuma mangga,Resolved,exact_accepted,1.00,2757639
Relevant,abstract,abstract,0,10.21577/0100-4042.20170380,not specified in the text,brazilian endophytic fungi (unspecified species),health tissues of plants,present,endophytic,live in symbiosis with health tissues of plants,brazilian biodiversity,brazil,abstract-csv,doi_10.21577_0100-4042.20170380,Relevant,Abstract,Abstract,Presence,10.21577/0100-4042.20170380,0,doi:10.21577/0100-4042.20170380,int_99a43ea13a57f9f5,brazilian endophytic fungi (unspecified species),,Unresolved,no_match,0.00,,not specified in the text,,Unresolved,empty,0.00,
Relevant,abstract,abstract,0,10.4489/kjm.20190015,abies nephrolepis,rhizosphaera pini,not specified in text,present,endophytic,isolated from sub-alpine coniferous tree abies nephrolepis,sub-alpine,korea (gangwon province),abstract-csv,doi_10.4489_kjm.20190015,Relevant,Abstract,Abstract,Presence,10.4489/kjm.20190015,0,doi:10.4489/kjm.20190015,int_c541e43172038e77,rhizosphaera pini,rhizosphaera pini,Resolved,exact_accepted,1.00,5262902,abies nephrolepis,abies nephrolepis,Resolved,exact_accepted,1.00,2685601
Relevant,abstract,abstract,0,10.1055/a-0853-7793,paepalanthus planifolius,paraphaeosphaeria sp. f03,leaves,present,endophytic,isolated from leaves,NA,NA,abstract-csv,doi_10.1055_a-0853-7793,Relevant,Abstract,Abstract,Presence,10.1055/a-0853-7793,0,doi:10.1055/a-0853-7793,int_98e88782042eb455,paraphaeosphaeria sp. f03,paraphaeosphaeria,Resolved,exact_accepted,1.00,2614172,paepalanthus planifolius,paepalanthus planifolius,Resolved,exact_accepted,1.00,5287005
Relevant,abstract,abstract,0,10.1080/21501203.2018.1541933,catharanthus roseus (l.) g. don,alternaria alternata,leaves,present,endophytic,isolated from leaves,NA,NA,abstract-csv,doi_10.1080_21501203.2018.1541933,Relevant,Abstract,Abstract,Presence,10.1080/21501203.2018.1541933,0,doi:10.1080/21501203.2018.1541933,int_3ba4b445d6061fd5,alternaria alternata,alternaria alternata,Resolved,exact_accepted,1.00,2616163,catharanthus roseus (l.) g. don,catharanthus roseus,Resolved,exact_accepted,1.00,3169830
Relevant,abstract,abstract,0,10.7606/j.issn.1000-7601.2019.03.07,sophora alopecuroides l.,xkgkdf40,tissue culture seedlings,present,endophytic,isolated from sophora alopecuroides l.,NA,NA,abstract-csv,doi_10.7606_j.issn.1000-7601.2019.03.07,Relevant,Abstract,Abstract,Presence,10.7606/j.issn.1000-7601.2019.03.07,0,doi:10.7606/j.issn.1000-7601.2019.03.07,int_462683450ed2cbb8,xkgkdf40,,Unresolved,no_match,0.00,,sophora alopecuroides l.,sophora alopecuroides,Resolved,exact_accepted,1.00,2959035
Relevant,abstract,abstract,0,10.30843/nzpp.2019.72.257,brassica oleracea var. capita (new zealand cabbage),lecanicillium muscarium,leaf discs,present,biocontrol agent,isolated from surface-sterilized new zealand cabbage plants for biological control of diamondback moth larvae,NA,new zealand,abstract-csv,doi_10.30843_nzpp.2019.72.257,Relevant,Abstract,Abstract,Presence,10.30843/nzpp.2019.72.257,0,doi:10.30843/nzpp.2019.72.257,int_2b378fd99c9c822f,lecanicillium muscarium,akanthomyces muscarius,Resolved,synonym_map,0.95,10694323,brassica oleracea var. capita (new zealand cabbage),brassica oleracea,Resolved,exact_accepted,1.00,3042845
Relevant,abstract,abstract,0,10.11829/j.issn.1001-0629.2018-0286,grass (family: poaceae),endophyte fungi,root,present,mutualistic,"promotes plant resistance, enhances agronomic traits, reduces herbivore feeding, influences underground biological processes through litter decomposition and root exudation.",soil,NA,abstract-csv,doi_10.11829_j.issn.1001-0629.2018-0286,Relevant,Abstract,Abstract,Presence,10.11829/j.issn.1001-0629.2018-0286,0,doi:10.11829/j.issn.1001-0629.2018-0286,int_303284e5bcd90e69,endophyte fungi,,Unresolved,no_match,0.00,,grass (family: poaceae),,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.4489/kjm.20190036,funaria hygrometrica,curvularia protuberata,rhizoids,present,endophytic,isolated from the rhizoids of funaria hygrometrica.,NA,korea,abstract-csv,doi_10.4489_kjm.20190036,Relevant,Abstract,Abstract,Presence,10.4489/kjm.20190036,0,doi:10.4489/kjm.20190036,int_e17eabe3e2f4a4d8,curvularia protuberata,curvularia protuberata,Resolved,exact_accepted,1.00,2616425,funaria hygrometrica,funaria hygrometrica,Resolved,exact_accepted,1.00,5281229
Relevant,abstract,abstract,0,10.18517/ijaseit.9.4.8781,amomum centrocephalum a.d. poulsen,[{'scientific_name': 'aspergillus aculeatus',rhizome,present,antagonistic,"isolated from healthy rhizomes, antagonistic properties evaluated against selected pathogenic bacteria and fungi, distinct inhibitory activities against bacterial pathogens, known as prominent antagonists of phytopathogens",tropical forest,indonesia (north sumatera),abstract-csv,doi_10.18517_ijaseit.9.4.8781,Relevant,Abstract,Abstract,Presence,10.18517/ijaseit.9.4.8781,0,doi:10.18517/ijaseit.9.4.8781,int_c03de3148a0798a6,[{'scientific_name': 'aspergillus aculeatus',,Unresolved,descriptor_non_taxon,0.00,,amomum centrocephalum a.d. poulsen,amomum centrocephalum,Resolved,exact_accepted,1.00,5301686
Relevant,abstract,abstract,0,10.18517/ijaseit.9.4.8781,amomum centrocephalum a.d. poulsen,'common_name': ''},rhizome,present,antagonistic,"isolated from healthy rhizomes, antagonistic properties evaluated against selected pathogenic bacteria and fungi, distinct inhibitory activities against bacterial pathogens, known as prominent antagonists of phytopathogens",tropical forest,indonesia (north sumatera),abstract-csv,doi_10.18517_ijaseit.9.4.8781,Relevant,Abstract,Abstract,Presence,10.18517/ijaseit.9.4.8781,0,doi:10.18517/ijaseit.9.4.8781,int_101278afd8886c33,'common_name': ''},,Unresolved,descriptor_non_taxon,0.00,,amomum centrocephalum a.d. poulsen,amomum centrocephalum,Resolved,exact_accepted,1.00,5301686
Relevant,abstract,abstract,0,10.18517/ijaseit.9.4.8781,amomum centrocephalum a.d. poulsen,{'scientific_name': 'clonostachys rosea',rhizome,present,antagonistic,"isolated from healthy rhizomes, antagonistic properties evaluated against selected pathogenic bacteria and fungi, distinct inhibitory activities against bacterial pathogens, known as prominent antagonists of phytopathogens",tropical forest,indonesia (north sumatera),abstract-csv,doi_10.18517_ijaseit.9.4.8781,Relevant,Abstract,Abstract,Presence,10.18517/ijaseit.9.4.8781,0,doi:10.18517/ijaseit.9.4.8781,int_08283ce04a7faaa4,{'scientific_name': 'clonostachys rosea',,Unresolved,descriptor_non_taxon,0.00,,amomum centrocephalum a.d. poulsen,amomum centrocephalum,Resolved,exact_accepted,1.00,5301686
Relevant,abstract,abstract,0,10.18517/ijaseit.9.4.8781,amomum centrocephalum a.d. poulsen,'common_name': ''},rhizome,present,antagonistic,"isolated from healthy rhizomes, antagonistic properties evaluated against selected pathogenic bacteria and fungi, distinct inhibitory activities against bacterial pathogens, known as prominent antagonists of phytopathogens",tropical forest,indonesia (north sumatera),abstract-csv,doi_10.18517_ijaseit.9.4.8781,Relevant,Abstract,Abstract,Presence,10.18517/ijaseit.9.4.8781,0,doi:10.18517/ijaseit.9.4.8781,int_6a37b7d4abeae0ff,'common_name': ''},,Unresolved,descriptor_non_taxon,0.00,,amomum centrocephalum a.d. poulsen,amomum centrocephalum,Resolved,exact_accepted,1.00,5301686
Relevant,abstract,abstract,0,10.18517/ijaseit.9.4.8781,amomum centrocephalum a.d. poulsen,{'scientific_name': 'daldinia caldariorum',rhizome,present,antagonistic,"isolated from healthy rhizomes, antagonistic properties evaluated against selected pathogenic bacteria and fungi, distinct inhibitory activities against bacterial pathogens, known as prominent antagonists of phytopathogens",tropical forest,indonesia (north sumatera),abstract-csv,doi_10.18517_ijaseit.9.4.8781,Relevant,Abstract,Abstract,Presence,10.18517/ijaseit.9.4.8781,0,doi:10.18517/ijaseit.9.4.8781,int_1518d16697b1d04c,{'scientific_name': 'daldinia caldariorum',,Unresolved,descriptor_non_taxon,0.00,,amomum centrocephalum a.d. poulsen,amomum centrocephalum,Resolved,exact_accepted,1.00,5301686
Relevant,abstract,abstract,0,10.18517/ijaseit.9.4.8781,amomum centrocephalum a.d. poulsen,'common_name': ''},rhizome,present,antagonistic,"isolated from healthy rhizomes, antagonistic properties evaluated against selected pathogenic bacteria and fungi, distinct inhibitory activities against bacterial pathogens, known as prominent antagonists of phytopathogens",tropical forest,indonesia (north sumatera),abstract-csv,doi_10.18517_ijaseit.9.4.8781,Relevant,Abstract,Abstract,Presence,10.18517/ijaseit.9.4.8781,0,doi:10.18517/ijaseit.9.4.8781,int_5e0e3b3b9db87a5d,'common_name': ''},,Unresolved,descriptor_non_taxon,0.00,,amomum centrocephalum a.d. poulsen,amomum centrocephalum,Resolved,exact_accepted,1.00,5301686
Relevant,abstract,abstract,0,10.18517/ijaseit.9.4.8781,amomum centrocephalum a.d. poulsen,{'scientific_name': 'trichoderma (2 strains)',rhizome,present,antagonistic,"isolated from healthy rhizomes, antagonistic properties evaluated against selected pathogenic bacteria and fungi, distinct inhibitory activities against bacterial pathogens, known as prominent antagonists of phytopathogens",tropical forest,indonesia (north sumatera),abstract-csv,doi_10.18517_ijaseit.9.4.8781,Relevant,Abstract,Abstract,Presence,10.18517/ijaseit.9.4.8781,0,doi:10.18517/ijaseit.9.4.8781,int_4ff128c109ba56e3,{'scientific_name': 'trichoderma (2 strains)',,Unresolved,descriptor_non_taxon,0.00,,amomum centrocephalum a.d. poulsen,amomum centrocephalum,Resolved,exact_accepted,1.00,5301686
Relevant,abstract,abstract,0,10.18517/ijaseit.9.4.8781,amomum centrocephalum a.d. poulsen,'common_name': ''}],rhizome,present,antagonistic,"isolated from healthy rhizomes, antagonistic properties evaluated against selected pathogenic bacteria and fungi, distinct inhibitory activities against bacterial pathogens, known as prominent antagonists of phytopathogens",tropical forest,indonesia (north sumatera),abstract-csv,doi_10.18517_ijaseit.9.4.8781,Relevant,Abstract,Abstract,Presence,10.18517/ijaseit.9.4.8781,0,doi:10.18517/ijaseit.9.4.8781,int_bb5146e470e4f1bc,'common_name': ''}],,Unresolved,descriptor_non_taxon,0.00,,amomum centrocephalum a.d. poulsen,amomum centrocephalum,Resolved,exact_accepted,1.00,5301686
Relevant,abstract,abstract,0,10.1093/mmy/myy039,NA,coccidioides immitis,host granulomas,present,pathogenic (causes disease in humans),"lives as endozoan in small mammals, transforms into spore-producing hyphae upon death of host.","hot, dry, salty regions of the new world",NA,abstract-csv,doi_10.1093_mmy_myy039,Relevant,Abstract,Abstract,Presence,10.1093/mmy/myy039,0,doi:10.1093/mmy/myy039,int_579dfe35415c2baf,coccidioides immitis,coccidioides immitis,Resolved,exact_accepted,1.00,10811049,NA,,Unresolved,none,0.00,
Relevant,abstract,abstract,0,10.1093/mmy/myy039,NA,c. posadasii,host granulomas,present,pathogenic (causes disease in humans),"lives as endozoan in small mammals, transforms into spore-producing hyphae upon death of host.","hot, dry, salty regions of the new world",NA,abstract-csv,doi_10.1093_mmy_myy039,Relevant,Abstract,Abstract,Presence,10.1093/mmy/myy039,0,doi:10.1093/mmy/myy039,int_e4327d186a377ca7,c. posadasii,coccidioides posadasii,Resolved,abbreviation_context_first,0.75,5894981,NA,,Unresolved,none,0.00,
Relevant,abstract,abstract,0,10.11829/j.issn.1001-0629.2018-0351,herbage (12 species),multiple (50 genera not specified at species level),seed,present,pathogenic,"isolated from forage seeds, affecting seed germination rate, inhibiting seedling growth, and reducing seedling biomass",forage fields,china,abstract-csv,doi_10.11829_j.issn.1001-0629.2018-0351,Relevant,Abstract,Abstract,Presence,10.11829/j.issn.1001-0629.2018-0351,0,doi:10.11829/j.issn.1001-0629.2018-0351,int_0c8359674afbe7d3,multiple (50 genera not specified at species level),,Unresolved,no_match,0.00,,herbage (12 species),,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.4489/kjm.20190006,bolboschoenus planiculmis,cladosporium perangustum,NA,present,endophytic,isolated from host plant,halophytes,korea,abstract-csv,doi_10.4489_kjm.20190006,Relevant,Abstract,Abstract,Presence,10.4489/kjm.20190006,0,doi:10.4489/kjm.20190006,int_f11a5af02016d9fa,cladosporium perangustum,cladosporium perangustum,Resolved,exact_accepted,1.00,8403664,bolboschoenus planiculmis,bolboschoenus planiculmis,Resolved,exact_accepted,1.00,2718377
Relevant,abstract,abstract,0,10.16438/j.0513-4870.2018-0952,glycyrrhiza uralensis,fusarium (common genus),NA,present,endophytic,"isolated from g. uralensis from various habitats: gansu, ningxia, inner mongolia, xinjiang, and beijing.",NA,china,abstract-csv,doi_10.16438_j.0513-4870.2018-0952,Relevant,Abstract,Abstract,Presence,10.16438/j.0513-4870.2018-0952,0,doi:10.16438/j.0513-4870.2018-0952,int_adb46f031ec256dd,fusarium (common genus),fusarium,Resolved,exact_accepted,1.00,2554026,glycyrrhiza uralensis,glycyrrhiza uralensis,Resolved,exact_accepted,1.00,7861283
Relevant,abstract,abstract,0,10.5943/sif/4/1/29,cheilocostus speciosus,periconia igniaria,root,present,endophytic,"isolated from roots of cheilocostus speciosus from calangute, bardez, goa, india.","western ghats forests, goa, india",india,abstract-csv,doi_10.5943_sif_4_1_29,Relevant,Abstract,Abstract,Presence,10.5943/sif/4/1/29,0,doi:10.5943/sif/4/1/29,int_8d6f954640a6c628,periconia igniaria,massarina igniaria,Resolved,synonym_map,0.95,2619881,cheilocostus speciosus,hellenia speciosa,Resolved,synonym_map,0.95,7584507
Relevant,abstract,abstract,0,10.19540/j.cnki.cjcmm.20181106.003,panax ginseng,chaetomium globosum,leaf,present,biocontrol agent,"isolated from healthy leaves, demonstrated antifungal effects against alternaria panax using dual-culture method.",NA,china,abstract-csv,doi_10.19540_j.cnki.cjcmm.20181106.003,Relevant,Abstract,Abstract,Presence,10.19540/j.cnki.cjcmm.20181106.003,0,doi:10.19540/j.cnki.cjcmm.20181106.003,int_db0abee772497f69,chaetomium globosum,chaetomium globosum,Resolved,exact_accepted,1.00,2573741,panax ginseng,panax ginseng,Resolved,exact_accepted,1.00,5372262
Relevant,abstract,abstract,0,10.13802/j.cnki.zwbhxb.2019.2019008,gossypium hirsutum (cotton),fusarium solani cef-373,root,present,biocontrol agent,"isolated from cotton roots, shows biocontrol effect against verticillium wilt",NA,NA,abstract-csv,doi_10.13802_j.cnki.zwbhxb.2019.2019008,Relevant,Abstract,Abstract,Presence,10.13802/j.cnki.zwbhxb.2019.2019008,0,doi:10.13802/j.cnki.zwbhxb.2019.2019008,int_9417af06674da11e,fusarium solani cef-373,fusarium solani,Resolved,exact_accepted,1.00,9581851,gossypium hirsutum (cotton),gossypium hirsutum,Resolved,exact_accepted,1.00,3152661
Relevant,abstract,abstract,0,10.4489/kjm.20190038,ligusticum chuanxiong,pithomyces chartarum,root,present,endophytic,isolated from surface-sterilized roots,NA,korea,abstract-csv,doi_10.4489_kjm.20190038,Relevant,Abstract,Abstract,Presence,10.4489/kjm.20190038,0,doi:10.4489/kjm.20190038,int_b5b3eb9aadb95f49,pithomyces chartarum,pseudopithomyces chartarum,Resolved,synonym_map,0.95,7460932,ligusticum chuanxiong,conioselinum anthriscoides,Resolved,synonym_map,0.95,8393328
Relevant,abstract,abstract,0,10.4489/kjm.20190014,ligusticum chuanxiong,dactylonectria pauciseptata,root,present,endophytic,"isolated from roots of medicinal crops cultivated at yeongju, korea",NA,korea,abstract-csv,doi_10.4489_kjm.20190014,Relevant,Abstract,Abstract,Presence,10.4489/kjm.20190014,0,doi:10.4489/kjm.20190014,int_0773cb781e0826d2,dactylonectria pauciseptata,dactylonectria pauciseptata,Resolved,exact_accepted,1.00,7463371,ligusticum chuanxiong,conioselinum anthriscoides,Resolved,synonym_map,0.95,8393328
Relevant,abstract,abstract,0,10.5943/cream/9/1/1,oryza sativa l.,nigrospora oryzae,NA,present,endophytic,"isolated from thai rice cultivars (pathumthani 1 and rice department 47) in suphanburi and chainat provinces, thailand using culture-dependent method.",NA,thailand,abstract-csv,doi_10.5943_cream_9_1_1,Relevant,Abstract,Abstract,Presence,10.5943/cream/9/1/1,0,doi:10.5943/cream/9/1/1,int_8c9be261faa75eed,nigrospora oryzae,nigrospora oryzae,Resolved,exact_accepted,1.00,2569650,oryza sativa l.,oryza sativa,Resolved,exact_accepted,1.00,2703459
Relevant,abstract,abstract,0,10.16768/j.issn.1004-874x.2019.06.007,aleurites montana,['mucor sp.',"['roots', 'stems', 'leaves']",present,endophytic,"isolated from roots, stems and leaves of a. montana collected from different locations.",not specified in text,"nanping city, fujian province, china",abstract-csv,doi_10.16768_j.issn.1004-874x.2019.06.007,Relevant,Abstract,Abstract,Presence,10.16768/j.issn.1004-874x.2019.06.007,0,doi:10.16768/j.issn.1004-874x.2019.06.007,int_9067edb8d84411ee,['mucor sp.',mucor,Resolved,exact_accepted,1.00,8774036,aleurites montana,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.16768/j.issn.1004-874x.2019.06.007,aleurites montana,'penicillium sp.',"['roots', 'stems', 'leaves']",present,endophytic,"isolated from roots, stems and leaves of a. montana collected from different locations.",not specified in text,"nanping city, fujian province, china",abstract-csv,doi_10.16768_j.issn.1004-874x.2019.06.007,Relevant,Abstract,Abstract,Presence,10.16768/j.issn.1004-874x.2019.06.007,0,doi:10.16768/j.issn.1004-874x.2019.06.007,int_ebc21abefbb17d8d,'penicillium sp.',penicillium,Resolved,exact_accepted,1.00,7635114,aleurites montana,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.16768/j.issn.1004-874x.2019.06.007,aleurites montana,'pestalotiopsis sp.',"['roots', 'stems', 'leaves']",present,endophytic,"isolated from roots, stems and leaves of a. montana collected from different locations.",not specified in text,"nanping city, fujian province, china",abstract-csv,doi_10.16768_j.issn.1004-874x.2019.06.007,Relevant,Abstract,Abstract,Presence,10.16768/j.issn.1004-874x.2019.06.007,0,doi:10.16768/j.issn.1004-874x.2019.06.007,int_1529f60fc2ccbb67,'pestalotiopsis sp.',pestalotiopsis,Resolved,exact_accepted,1.00,2574855,aleurites montana,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.16768/j.issn.1004-874x.2019.06.007,aleurites montana,'bionectria sp.',"['roots', 'stems', 'leaves']",present,endophytic,"isolated from roots, stems and leaves of a. montana collected from different locations.",not specified in text,"nanping city, fujian province, china",abstract-csv,doi_10.16768_j.issn.1004-874x.2019.06.007,Relevant,Abstract,Abstract,Presence,10.16768/j.issn.1004-874x.2019.06.007,0,doi:10.16768/j.issn.1004-874x.2019.06.007,int_78b884b68fbeca8f,'bionectria sp.',bionectria,Resolved,exact_accepted,1.00,2561001,aleurites montana,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.16768/j.issn.1004-874x.2019.06.007,aleurites montana,'trichoderma sp.',"['roots', 'stems', 'leaves']",present,endophytic,"isolated from roots, stems and leaves of a. montana collected from different locations.",not specified in text,"nanping city, fujian province, china",abstract-csv,doi_10.16768_j.issn.1004-874x.2019.06.007,Relevant,Abstract,Abstract,Presence,10.16768/j.issn.1004-874x.2019.06.007,0,doi:10.16768/j.issn.1004-874x.2019.06.007,int_503f23e4da74998a,'trichoderma sp.',trichoderma,Resolved,exact_accepted,1.00,7703803,aleurites montana,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.16768/j.issn.1004-874x.2019.06.007,aleurites montana,'thermomyces sp.',"['roots', 'stems', 'leaves']",present,endophytic,"isolated from roots, stems and leaves of a. montana collected from different locations.",not specified in text,"nanping city, fujian province, china",abstract-csv,doi_10.16768_j.issn.1004-874x.2019.06.007,Relevant,Abstract,Abstract,Presence,10.16768/j.issn.1004-874x.2019.06.007,0,doi:10.16768/j.issn.1004-874x.2019.06.007,int_7d85986a21f0998b,'thermomyces sp.',thermomyces,Resolved,exact_accepted,1.00,8027608,aleurites montana,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.16768/j.issn.1004-874x.2019.06.007,aleurites montana,'alternaria sp.',"['roots', 'stems', 'leaves']",present,endophytic,"isolated from roots, stems and leaves of a. montana collected from different locations.",not specified in text,"nanping city, fujian province, china",abstract-csv,doi_10.16768_j.issn.1004-874x.2019.06.007,Relevant,Abstract,Abstract,Presence,10.16768/j.issn.1004-874x.2019.06.007,0,doi:10.16768/j.issn.1004-874x.2019.06.007,int_8a2b5eedbc19312b,'alternaria sp.',alternaria,Resolved,exact_accepted,1.00,7388975,aleurites montana,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.16768/j.issn.1004-874x.2019.06.007,aleurites montana,'coniothyrium sp.',"['roots', 'stems', 'leaves']",present,endophytic,"isolated from roots, stems and leaves of a. montana collected from different locations.",not specified in text,"nanping city, fujian province, china",abstract-csv,doi_10.16768_j.issn.1004-874x.2019.06.007,Relevant,Abstract,Abstract,Presence,10.16768/j.issn.1004-874x.2019.06.007,0,doi:10.16768/j.issn.1004-874x.2019.06.007,int_f35e80e0d2e54b96,'coniothyrium sp.',coniothyrium,Resolved,exact_accepted,1.00,2565546,aleurites montana,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.16768/j.issn.1004-874x.2019.06.007,aleurites montana,'fusarium sp.'],"['roots', 'stems', 'leaves']",present,endophytic,"isolated from roots, stems and leaves of a. montana collected from different locations.",not specified in text,"nanping city, fujian province, china",abstract-csv,doi_10.16768_j.issn.1004-874x.2019.06.007,Relevant,Abstract,Abstract,Presence,10.16768/j.issn.1004-874x.2019.06.007,0,doi:10.16768/j.issn.1004-874x.2019.06.007,int_94c4f098ee75d137,'fusarium sp.'],fusarium,Resolved,exact_accepted,1.00,2554026,aleurites montana,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.19675/j.cnki.1006-687x.2019.05034,casuarina equisetifolia,endophytic fungi (y6 and z1),NA,present,endophytic,"isolated from casuarina equisetifolia, grown in different salinity environments",NA,NA,abstract-csv,doi_10.19675_j.cnki.1006-687x.2019.05034,Relevant,Abstract,Abstract,Presence,10.19675/j.cnki.1006-687x.2019.05034,0,doi:10.19675/j.cnki.1006-687x.2019.05034,int_a538ffd34885a02c,endophytic fungi (y6 and z1),,Unresolved,descriptor_non_taxon; no_match,0.00,,casuarina equisetifolia,casuarina equisetifolia,Resolved,exact_accepted,1.00,2891930
Relevant,abstract,abstract,0,10.4489/kjm.20190005,pinus densiflora,paracamarosporium hawaiiense,leaf,present,endophytic,isolated from conifer leaves of pinus densiflora in korea.,NA,korea,abstract-csv,doi_10.4489_kjm.20190005,Relevant,Abstract,Abstract,Presence,10.4489/kjm.20190005,0,doi:10.4489/kjm.20190005,int_507ec8c1013e7985,paracamarosporium hawaiiense,paracamarosporium hawaiiense,Resolved,exact_accepted,1.00,9700760,pinus densiflora,pinus densiflora,Resolved,exact_accepted,1.00,5285104
Relevant,abstract,abstract,0,10.16333/j.1001-6880.2019.1.005,acanthopanax senticosus (rupr. maxim.) harms,[alternaria alternata,"roots, stems, leaves",present,endophytic,"isolated from roots, stems and leaves. significant antibacterial effect against staphylococcus aureus for cwj-5 and escherichia coli for cwj-6.",NA,china,abstract-csv,doi_10.16333_j.1001-6880.2019.1.005,Relevant,Abstract,Abstract,Presence,10.16333/j.1001-6880.2019.1.005,0,doi:10.16333/j.1001-6880.2019.1.005,int_971ed7521a8ddee3,[alternaria alternata,alternaria alternata,Resolved,exact_accepted,1.00,2616163,acanthopanax senticosus (rupr. maxim.) harms,eleutherococcus senticosus,Resolved,synonym_map,0.95,3035369
Relevant,abstract,abstract,0,10.16333/j.1001-6880.2019.1.005,acanthopanax senticosus (rupr. maxim.) harms,fusarium oxysporum],"roots, stems, leaves",present,endophytic,"isolated from roots, stems and leaves. significant antibacterial effect against staphylococcus aureus for cwj-5 and escherichia coli for cwj-6.",NA,china,abstract-csv,doi_10.16333_j.1001-6880.2019.1.005,Relevant,Abstract,Abstract,Presence,10.16333/j.1001-6880.2019.1.005,0,doi:10.16333/j.1001-6880.2019.1.005,int_403485c741dc34e8,fusarium oxysporum],fusarium oxysporum,Resolved,exact_accepted,1.00,5251961,acanthopanax senticosus (rupr. maxim.) harms,eleutherococcus senticosus,Resolved,synonym_map,0.95,3035369
Relevant,abstract,abstract,0,10.16333/j.1001-6880.2019.12.010,suaeda glauce,talaromyces pinophilus gmf19,rhizome,present,endophytic,isolated from rhizome,NA,NA,abstract-csv,doi_10.16333_j.1001-6880.2019.12.010,Relevant,Abstract,Abstract,Presence,10.16333/j.1001-6880.2019.12.010,0,doi:10.16333/j.1001-6880.2019.12.010,int_8a61dd5aa03fa9e6,talaromyces pinophilus gmf19,talaromyces pinophilus,Resolved,exact_accepted,1.00,8079970,suaeda glauce,,Unresolved,no_match,0.00,
Relevant,abstract,abstract,0,10.4025/actascibiolsci.v41i1.48785,begonia (genus),neopestalotiopsis sp.,NA,present,endophytic,"isolated from begonia plants, produced antifungal compound against diaporthe phaseolorum",NA,NA,abstract-csv,doi_10.4025_actascibiolsci.v41i1.48785,Relevant,Abstract,Abstract,Presence,10.4025/actascibiolsci.v41i1.48785,0,doi:10.4025/actascibiolsci.v41i1.48785,int_d2f22bca5149bec6,neopestalotiopsis sp.,neopestalotiopsis,Resolved,exact_accepted,1.00,8206500,begonia (genus),begonia,Resolved,exact_accepted,1.00,2874710
Relevant,abstract,abstract,0,10.1134/s0026364819010033,wild herbaceous plants (unspecified),[acremonium s16.5,phyllosphere,present,endophytic or pathogenic (unspecified),isolated from leaves of wild herbaceous plants,NA,NA,abstract-csv,doi_10.1134_s0026364819010033,Relevant,Abstract,Abstract,Presence,10.1134/s0026364819010033,0,doi:10.1134/s0026364819010033,int_30943899b62715a7,[acremonium s16.5,,Unresolved,no_match,0.00,,wild herbaceous plants (unspecified),,Unresolved,no_match,0.00,
