id,countries_detected,global_north_countries,global_south_countries,continents_detected,regions_detected,has_coordinates,geographic_summary
17285,Portugal,Portugal,NA,NA,salt marsh; estuarine,FALSE,Portugal; salt marsh; estuarine
17286,NA,NA,NA,NA,NA,FALSE,NA
17287,Pakistan,NA,Pakistan,NA,wetland,FALSE,Pakistan; wetland
17288,US,US,NA,NA,NA,FALSE,US
17289,NA,NA,NA,NA,NA,FALSE,NA
17290,NA,NA,NA,NA,NA,FALSE,NA
17291,Tunisia,NA,Tunisia,NA,NA,FALSE,Tunisia
17292,NA,NA,NA,NA,NA,FALSE,NA
17293,NA,NA,NA,NA,NA,FALSE,NA
17294,Switzerland; Japan; Poland; China; United States,Switzerland; Japan; Poland; United States,China,NA,japan,TRUE,Switzerland; Japan; Poland; China; United States; japan
17295,Brazil; Brasil,NA,Brazil; Brasil,NA,NA,FALSE,Brazil; Brasil
17296,Australia; New Zealand,Australia; New Zealand,NA,australia; north america,temperate,FALSE,Australia; New Zealand; australia; north america; temperate
17297,NA,NA,NA,NA,NA,FALSE,NA
17298,NA,NA,NA,NA,NA,TRUE,NA
17299,NA,NA,NA,NA,NA,FALSE,NA
17300,NA,NA,NA,NA,NA,FALSE,NA
17301,Germany; Finland; South Korea; China,Germany; Finland; South Korea,China,europe,NA,TRUE,Germany; Finland; South Korea; China; europe
17303,NA,NA,NA,NA,NA,FALSE,NA
17304,NA,NA,NA,NA,NA,FALSE,NA
17305,NA,NA,NA,NA,NA,FALSE,NA
17306,NA,NA,NA,NA,NA,FALSE,NA
17307,NA,NA,NA,NA,NA,FALSE,NA
17308,China,NA,China,NA,NA,FALSE,China
17309,NA,NA,NA,NA,NA,FALSE,NA
17310,NA,NA,NA,NA,NA,FALSE,NA
17311,Italy; Spain; Greece; Turkey; France,Italy; Spain; Greece; France,Turkey,NA,mediterranean,FALSE,Italy; Spain; Greece; Turkey; France; mediterranean
17312,China,NA,China,NA,NA,FALSE,China
17313,NA,NA,NA,NA,NA,FALSE,NA
17314,NA,NA,NA,NA,NA,FALSE,NA
17315,NA,NA,NA,europe; africa,western europe; sub-saharan africa,FALSE,europe; africa; western europe; sub-saharan africa
17316,NA,NA,NA,NA,NA,FALSE,NA
17317,NA,NA,NA,NA,NA,TRUE,NA
17318,NA,NA,NA,NA,NA,FALSE,NA
17319,NA,NA,NA,NA,NA,FALSE,NA
17320,NA,NA,NA,NA,NA,FALSE,NA
17322,NA,NA,NA,NA,NA,FALSE,NA
17324,NA,NA,NA,NA,western ghats,FALSE,western ghats
17325,NA,NA,NA,NA,NA,FALSE,NA
17326,NA,NA,NA,NA,NA,TRUE,NA
17327,NA,NA,NA,NA,NA,FALSE,NA
17328,India,NA,India,NA,NA,FALSE,India
17329,India,NA,India,NA,western ghats,FALSE,India; western ghats
17330,NA,NA,NA,NA,NA,FALSE,NA
17331,NA,NA,NA,NA,NA,FALSE,NA
17332,NA,NA,NA,NA,NA,FALSE,NA
17333,Serbia; United States,United States,Serbia,NA,NA,FALSE,Serbia; United States
17334,Japan; China,Japan,China,NA,japan; river; basin,TRUE,Japan; China; japan; river; basin
17335,South Africa,NA,South Africa,africa,sub-saharan africa,FALSE,South Africa; africa; sub-saharan africa
17336,NA,NA,NA,NA,NA,FALSE,NA
17337,Thailand,NA,Thailand,NA,NA,FALSE,Thailand
17338,Brazil,NA,Brazil,NA,plantation,FALSE,Brazil; plantation
17339,NA,NA,NA,NA,NA,FALSE,NA
17341,Australia; New Zealand; Japan; Taiwan; India; Ukraine; Thailand; North Korea; Cook Islands; United States,Australia; New Zealand; Japan; Taiwan; United States,India; Ukraine; Thailand; North Korea; Cook Islands,north america; south america; africa; australia,japan,TRUE,Australia; New Zealand; Japan; Taiwan; India; Ukraine; Thailand; North Korea; Cook Islands; United States; north america; south america; africa; australia; japan
17342,UK; South Korea; United Kingdom; United States,UK; South Korea; United Kingdom; United States,NA,NA,beach; temperate; tropical,TRUE,UK; South Korea; United Kingdom; United States; beach; temperate; tropical
17344,NA,NA,NA,NA,tropical,FALSE,tropical
17345,Argentina,NA,Argentina,NA,NA,FALSE,Argentina
17346,China,NA,China,NA,NA,FALSE,China
17347,NA,NA,NA,NA,NA,FALSE,NA
17349,China,NA,China,NA,NA,FALSE,China
17350,Switzerland; Sweden; Finland; Australia; Japan; South Korea; China; India; South Africa; Soviet Union; Romania; United States,Switzerland; Sweden; Finland; Australia; Japan; South Korea; United States,China; India; South Africa; Soviet Union; Romania,europe; australia; africa; asia,japan,TRUE,Switzerland; Sweden; Finland; Australia; Japan; South Korea; China; India; South Africa; Soviet Union; Romania; United States; europe; australia; africa; asia; japan
17352,NA,NA,NA,NA,NA,FALSE,NA
17353,NA,NA,NA,NA,NA,FALSE,NA
17354,NA,NA,NA,NA,temperate,FALSE,temperate
17355,NA,NA,NA,NA,NA,FALSE,NA
17356,NA,NA,NA,NA,NA,FALSE,NA
17357,Spain,Spain,NA,NA,NA,FALSE,Spain
17358,United States; Canada; South Korea; Brazil; Brasil; Guatemala; Iran; Dominican Republic,United States; Canada; South Korea,Brazil; Brasil; Guatemala; Iran; Dominican Republic,NA,NA,FALSE,United States; Canada; South Korea; Brazil; Brasil; Guatemala; Iran; Dominican Republic
17359,Netherlands; China; India; North Korea; United States,Netherlands; United States,China; India; North Korea,south america; north america; africa; asia,tropical; subtropical,FALSE,Netherlands; China; India; North Korea; United States; south america; north america; africa; asia; tropical; subtropical
17360,NA,NA,NA,NA,NA,FALSE,NA
17361,NA,NA,NA,NA,NA,TRUE,NA
17362,NA,NA,NA,NA,desert,FALSE,desert
17363,NA,NA,NA,NA,NA,FALSE,NA
17364,NA,NA,NA,NA,NA,FALSE,NA
17365,NA,NA,NA,NA,NA,FALSE,NA
17367,Australia; New Zealand; Japan; Iran; Kazakhstan; Kyrgyzstan; North Korea; United States,Australia; New Zealand; Japan; United States,Iran; Kazakhstan; Kyrgyzstan; North Korea,north america; europe; asia; australia; south america,japan; central asia,FALSE,Australia; New Zealand; Japan; Iran; Kazakhstan; Kyrgyzstan; North Korea; United States; north america; europe; asia; australia; south america; japan; central asia
17368,Japan; South Korea; Taiwan; China; United States,Japan; South Korea; Taiwan; United States,China,asia,japan,TRUE,Japan; South Korea; Taiwan; China; United States; asia; japan
17369,NA,NA,NA,NA,NA,FALSE,NA
17370,NA,NA,NA,NA,supratidal; coastal,FALSE,supratidal; coastal
17371,NA,NA,NA,NA,NA,FALSE,NA
17372,NA,NA,NA,NA,NA,FALSE,NA
17374,NA,NA,NA,NA,NA,TRUE,NA
17375,China,NA,China,NA,NA,FALSE,China
17376,NA,NA,NA,NA,NA,TRUE,NA
17377,United States,United States,NA,NA,NA,FALSE,United States
17378,South Korea; Israel; China; India; Iran; Iraq; Lebanon; United States,South Korea; Israel; United States,China; India; Iran; Iraq; Lebanon,asia,NA,FALSE,South Korea; Israel; China; India; Iran; Iraq; Lebanon; United States; asia
17379,United States; New Zealand; South Korea,United States; New Zealand; South Korea,NA,NA,NA,TRUE,United States; New Zealand; South Korea
17380,NA,NA,NA,NA,NA,FALSE,NA
17381,NA,NA,NA,NA,NA,FALSE,NA
17382,NA,NA,NA,NA,NA,FALSE,NA
17383,China,NA,China,NA,tropical; rainforest; reservoir,FALSE,China; tropical; rainforest; reservoir
17384,NA,NA,NA,NA,NA,TRUE,NA
17385,NA,NA,NA,NA,NA,FALSE,NA
17386,Brazil,NA,Brazil,NA,NA,TRUE,Brazil
17387,Italy,Italy,NA,NA,NA,TRUE,Italy
17388,UK; Japan; South Korea; United Kingdom; United States,UK; Japan; South Korea; United Kingdom; United States,NA,NA,japan,TRUE,UK; Japan; South Korea; United Kingdom; United States; japan
17389,United States; Australia; New Zealand; Japan; China; South Africa; North Korea,United States; Australia; New Zealand; Japan,China; South Africa; North Korea,north america; south america; africa; australia; europe; asia,japan; east asia,TRUE,United States; Australia; New Zealand; Japan; China; South Africa; North Korea; north america; south america; africa; australia; europe; asia; japan; east asia
17390,NA,NA,NA,NA,NA,FALSE,NA
17391,NA,NA,NA,NA,NA,FALSE,NA
17392,NA,NA,NA,NA,NA,FALSE,NA
17393,China,NA,China,NA,marine; mangrove,FALSE,China; marine; mangrove
17394,Madagascar,NA,Madagascar,NA,madagascar,FALSE,Madagascar; madagascar
17395,NA,NA,NA,NA,NA,TRUE,NA
17396,NA,NA,NA,NA,coastal; marine,FALSE,coastal; marine
17397,Canada,Canada,NA,NA,NA,FALSE,Canada
17398,Germany; Italy; Czech Republic; Serbia,Germany; Italy; Czech Republic,Serbia,north america; oceania; south america; asia; europe,NA,TRUE,Germany; Italy; Czech Republic; Serbia; north america; oceania; south america; asia; europe
17399,Japan; Taiwan; North Korea; United States,Japan; Taiwan; United States,North Korea,asia; europe; north america,japan; east asia,FALSE,Japan; Taiwan; North Korea; United States; asia; europe; north america; japan; east asia
17400,NA,NA,NA,NA,NA,FALSE,NA
17401,NA,NA,NA,NA,NA,FALSE,NA
17402,NA,NA,NA,NA,NA,FALSE,NA
17404,NA,NA,NA,NA,NA,FALSE,NA
17406,NA,NA,NA,NA,arid; sahara,FALSE,arid; sahara
17407,NA,NA,NA,NA,NA,FALSE,NA
17409,NA,NA,NA,NA,NA,FALSE,NA
17410,China,NA,China,NA,salt marsh; coastal,FALSE,China; salt marsh; coastal
17411,Spain; Italy; Greece; Turkey; France,Spain; Italy; Greece; France,Turkey,NA,mediterranean,FALSE,Spain; Italy; Greece; Turkey; France; mediterranean
17413,Egypt,NA,Egypt,NA,NA,FALSE,Egypt
17414,Portugal,Portugal,NA,europe,NA,FALSE,Portugal; europe
17415,Canada; China; Argentina,Canada,China; Argentina,NA,NA,FALSE,Canada; China; Argentina
17416,China,NA,China,NA,NA,FALSE,China
17417,NA,NA,NA,NA,NA,FALSE,NA
17418,Costa Rica,NA,Costa Rica,NA,NA,FALSE,Costa Rica
17419,NA,NA,NA,NA,NA,FALSE,NA
17420,NA,NA,NA,NA,NA,FALSE,NA
17421,NA,NA,NA,NA,NA,FALSE,NA
17422,NA,NA,NA,NA,NA,FALSE,NA
17424,China,NA,China,NA,NA,FALSE,China
17425,NA,NA,NA,NA,NA,FALSE,NA
17426,NA,NA,NA,NA,NA,FALSE,NA
17428,NA,NA,NA,NA,NA,TRUE,NA
17429,NA,NA,NA,NA,NA,TRUE,NA
17431,USA; UK; United Kingdom,USA; UK; United Kingdom,NA,NA,NA,TRUE,USA; UK; United Kingdom
17432,US; Japan; China,US; Japan,China,NA,japan,TRUE,US; Japan; China; japan
17433,South Korea; India; United States,South Korea; United States,India,NA,NA,TRUE,South Korea; India; United States
17434,NA,NA,NA,NA,NA,FALSE,NA
17435,China,NA,China,NA,NA,FALSE,China
17436,NA,NA,NA,NA,NA,FALSE,NA
17437,NA,NA,NA,NA,NA,FALSE,NA
17438,NA,NA,NA,NA,NA,TRUE,NA
17440,NA,NA,NA,NA,NA,FALSE,NA
17441,NA,NA,NA,NA,tropical,FALSE,tropical
17442,China,NA,China,NA,NA,FALSE,China
17443,NA,NA,NA,NA,NA,FALSE,NA
17444,NA,NA,NA,NA,NA,FALSE,NA
17445,China,NA,China,NA,coastal,FALSE,China; coastal
17446,Switzerland; Japan; Czech Republic; Hungary; Serbia,Switzerland; Japan; Czech Republic; Hungary,Serbia,europe,japan,TRUE,Switzerland; Japan; Czech Republic; Hungary; Serbia; europe; japan
17447,China; India; U.A.E.,NA,China; India; U.A.E.,africa,tropical; caribbean,FALSE,China; India; U.A.E.; africa; tropical; caribbean
17448,NA,NA,NA,NA,great plains; valley,TRUE,great plains; valley
17449,Nepal; India; Bhutan; China; Pakistan,NA,Nepal; India; Bhutan; China; Pakistan,NA,himalayan,FALSE,Nepal; India; Bhutan; China; Pakistan; himalayan
17450,NA,NA,NA,NA,reservoir,FALSE,reservoir
17451,Congo,NA,Congo,NA,NA,FALSE,Congo
17452,China,NA,China,NA,NA,FALSE,China
17454,NA,NA,NA,NA,NA,FALSE,NA
17455,NA,NA,NA,NA,NA,FALSE,NA
17456,NA,NA,NA,NA,NA,FALSE,NA
17457,NA,NA,NA,NA,NA,FALSE,NA
17458,NA,NA,NA,NA,NA,FALSE,NA
17459,NA,NA,NA,NA,NA,TRUE,NA
17460,NA,NA,NA,NA,NA,TRUE,NA
17461,NA,NA,NA,NA,NA,FALSE,NA
17462,China,NA,China,NA,mangrove,FALSE,China; mangrove
17463,NA,NA,NA,NA,mangrove,FALSE,mangrove
17464,NA,NA,NA,NA,NA,FALSE,NA
17465,NA,NA,NA,NA,NA,TRUE,NA
17466,NA,NA,NA,NA,NA,TRUE,NA
17468,NA,NA,NA,NA,NA,FALSE,NA
17469,Brazil,NA,Brazil,NA,central america,FALSE,Brazil; central america
17471,Romania; North Korea; United States,United States,Romania; North Korea,north america,NA,TRUE,Romania; North Korea; United States; north america
17473,China,NA,China,NA,northeast,TRUE,China; northeast
17476,NA,NA,NA,NA,NA,FALSE,NA
17477,NA,NA,NA,NA,NA,FALSE,NA
17478,NA,NA,NA,NA,NA,FALSE,NA
17479,South Africa,NA,South Africa,africa,NA,TRUE,South Africa; africa
17480,China,NA,China,NA,NA,FALSE,China
17481,NA,NA,NA,NA,NA,FALSE,NA
17482,NA,NA,NA,NA,NA,FALSE,NA
17483,China,NA,China,NA,coastal,FALSE,China; coastal
17484,NA,NA,NA,NA,NA,FALSE,NA
17485,NA,NA,NA,NA,NA,FALSE,NA
17486,Hong Kong,Hong Kong,NA,NA,NA,FALSE,Hong Kong
17487,NA,NA,NA,NA,NA,FALSE,NA
17489,NA,NA,NA,NA,NA,TRUE,NA
17490,NA,NA,NA,NA,NA,FALSE,NA
17491,NA,NA,NA,NA,NA,FALSE,NA
17492,Spain,Spain,NA,NA,NA,FALSE,Spain
17493,NA,NA,NA,NA,NA,FALSE,NA
17494,NA,NA,NA,NA,reservoir,FALSE,reservoir
17495,NA,NA,NA,NA,NA,FALSE,NA
17496,NA,NA,NA,NA,NA,FALSE,NA
17497,NA,NA,NA,NA,NA,FALSE,NA
17499,NA,NA,NA,NA,NA,TRUE,NA
17500,NA,NA,NA,NA,NA,FALSE,NA
17501,United States; Italy,United States; Italy,NA,NA,NA,FALSE,United States; Italy
17502,Australia; United States,Australia; United States,NA,australia,bay,TRUE,Australia; United States; australia; bay
17503,United States; Canada; South Africa,United States; Canada,South Africa,south america; africa,NA,FALSE,United States; Canada; South Africa; south america; africa
17504,NA,NA,NA,NA,NA,TRUE,NA
17506,India,NA,India,NA,acidic,FALSE,India; acidic
17507,NA,NA,NA,NA,NA,FALSE,NA
17508,NA,NA,NA,NA,pasture,FALSE,pasture
17509,NA,NA,NA,NA,pasture,FALSE,pasture
17510,NA,NA,NA,NA,NA,TRUE,NA
17511,NA,NA,NA,NA,NA,FALSE,NA
17512,NA,NA,NA,NA,NA,TRUE,NA
17513,U.A.E.,NA,U.A.E.,NA,NA,TRUE,U.A.E.
17514,NA,NA,NA,NA,alpine; arctic,FALSE,alpine; arctic
17515,NA,NA,NA,NA,NA,FALSE,NA
17516,NA,NA,NA,NA,NA,FALSE,NA
17517,Germany; Iran,Germany,Iran,NA,orchard,TRUE,Germany; Iran; orchard
17518,NA,NA,NA,NA,NA,FALSE,NA
17519,NA,NA,NA,NA,NA,FALSE,NA
17521,China,NA,China,NA,NA,FALSE,China
17523,NA,NA,NA,NA,NA,TRUE,NA
17524,NA,NA,NA,NA,NA,FALSE,NA
17525,NA,NA,NA,NA,NA,FALSE,NA
17526,NA,NA,NA,NA,NA,FALSE,NA
17528,NA,NA,NA,NA,NA,FALSE,NA
17529,NA,NA,NA,NA,NA,FALSE,NA
17530,NA,NA,NA,NA,NA,FALSE,NA
17531,NA,NA,NA,NA,NA,FALSE,NA
17532,United States; Canada; Australia,United States; Canada; Australia,NA,australia,NA,FALSE,United States; Canada; Australia; australia
17533,NA,NA,NA,NA,NA,FALSE,NA
17534,China,NA,China,NA,coastal,FALSE,China; coastal
17535,NA,NA,NA,NA,NA,FALSE,NA
17536,NA,NA,NA,NA,NA,TRUE,NA
17537,China; United States,United States,China,NA,NA,TRUE,China; United States
17538,Bangladesh,NA,Bangladesh,NA,NA,FALSE,Bangladesh
17539,NA,NA,NA,NA,semi-arid,TRUE,semi-arid
17540,NA,NA,NA,NA,NA,FALSE,NA
17541,NA,NA,NA,NA,NA,FALSE,NA
17542,NA,NA,NA,NA,NA,FALSE,NA
17544,China,NA,China,NA,NA,FALSE,China
17545,UK; Malaysia; United Kingdom,UK; United Kingdom,Malaysia,NA,plantation; tropical; subtropical,TRUE,UK; Malaysia; United Kingdom; plantation; tropical; subtropical
17546,China,NA,China,NA,NA,FALSE,China
17547,NA,NA,NA,NA,NA,FALSE,NA
17548,NA,NA,NA,NA,NA,FALSE,NA
17550,NA,NA,NA,NA,temperate,FALSE,temperate
17551,NA,NA,NA,NA,NA,FALSE,NA
17552,NA,NA,NA,NA,NA,TRUE,NA
17553,NA,NA,NA,NA,NA,FALSE,NA
17554,NA,NA,NA,NA,mangrove,FALSE,mangrove
17556,Uruguay,NA,Uruguay,NA,NA,FALSE,Uruguay
17557,UK; China,UK,China,NA,NA,FALSE,UK; China
17558,United States; Canada,United States; Canada,NA,europe,meadow,TRUE,United States; Canada; europe; meadow
17559,Germany; France; Italy; Spain; Switzerland; Austria; Slovenia; Poland; Hungary; Romania; Serbia,Germany; France; Italy; Spain; Switzerland; Austria; Slovenia; Poland; Hungary,Romania; Serbia,south america; oceania; asia; europe,NA,FALSE,Germany; France; Italy; Spain; Switzerland; Austria; Slovenia; Poland; Hungary; Romania; Serbia; south america; oceania; asia; europe
17560,NA,NA,NA,NA,NA,FALSE,NA
17561,NA,NA,NA,NA,marine,FALSE,marine
17562,NA,NA,NA,NA,NA,FALSE,NA
17563,NA,NA,NA,NA,NA,FALSE,NA
17564,NA,NA,NA,NA,NA,FALSE,NA
17565,NA,NA,NA,NA,pasture; temperate,FALSE,pasture; temperate
17566,China,NA,China,NA,NA,FALSE,China
17567,NA,NA,NA,NA,NA,FALSE,NA
17568,Germany; Mexico,Germany,Mexico,NA,desert; biosphere reserve; gulf; world heritage site,TRUE,Germany; Mexico; desert; biosphere reserve; gulf; world heritage site
17569,NA,NA,NA,NA,pasture,TRUE,pasture
17570,NA,NA,NA,NA,NA,FALSE,NA
17572,NA,NA,NA,NA,NA,FALSE,NA
17573,NA,NA,NA,NA,NA,FALSE,NA
17575,NA,NA,NA,NA,siberian,FALSE,siberian
17576,U.S.,U.S.,NA,NA,NA,FALSE,U.S.
17577,Brazil,NA,Brazil,NA,NA,FALSE,Brazil
17578,NA,NA,NA,NA,pasture,FALSE,pasture
17579,NA,NA,NA,NA,NA,FALSE,NA
17580,NA,NA,NA,NA,NA,FALSE,NA
17582,NA,NA,NA,NA,NA,FALSE,NA
17584,NA,NA,NA,NA,NA,FALSE,NA
17585,NA,NA,NA,NA,NA,TRUE,NA
17588,NA,NA,NA,NA,NA,FALSE,NA
17589,United States; Italy; Russia,United States; Italy,Russia,NA,NA,FALSE,United States; Italy; Russia
17590,NA,NA,NA,NA,NA,FALSE,NA
17592,NA,NA,NA,NA,NA,FALSE,NA
17594,NA,NA,NA,NA,NA,FALSE,NA
17595,China,NA,China,NA,NA,FALSE,China
17596,NA,NA,NA,NA,NA,FALSE,NA
17597,US,US,NA,NA,NA,FALSE,US
17598,NA,NA,NA,NA,NA,FALSE,NA
17599,NA,NA,NA,NA,NA,FALSE,NA
17600,NA,NA,NA,NA,NA,FALSE,NA
17602,NA,NA,NA,NA,NA,FALSE,NA
17603,NA,NA,NA,NA,NA,FALSE,NA
17604,NA,NA,NA,NA,pasture; southwest,FALSE,pasture; southwest
17605,NA,NA,NA,NA,NA,FALSE,NA
17606,NA,NA,NA,NA,NA,FALSE,NA
17607,NA,NA,NA,NA,mangrove,FALSE,mangrove
17609,NA,NA,NA,NA,NA,FALSE,NA
17610,Panama,NA,Panama,NA,NA,FALSE,Panama
17611,Spain,Spain,NA,NA,NA,TRUE,Spain
17612,NA,NA,NA,NA,NA,TRUE,NA
17613,Taiwan,Taiwan,NA,NA,NA,TRUE,Taiwan
17614,NA,NA,NA,NA,NA,FALSE,NA
17615,NA,NA,NA,NA,NA,FALSE,NA
17616,Canada; Mexico,Canada,Mexico,NA,NA,FALSE,Canada; Mexico
17617,NA,NA,NA,NA,NA,TRUE,NA
17618,China,NA,China,NA,NA,FALSE,China
17619,NA,NA,NA,NA,NA,TRUE,NA
17620,NA,NA,NA,NA,NA,FALSE,NA
17621,UK; Tanzania; United Kingdom,UK; United Kingdom,Tanzania,NA,NA,TRUE,UK; Tanzania; United Kingdom
17622,US,US,NA,NA,NA,FALSE,US
17624,NA,NA,NA,NA,NA,FALSE,NA
17626,NA,NA,NA,NA,NA,FALSE,NA
17627,NA,NA,NA,NA,NA,FALSE,NA
17629,UK; Italy; Croatia; Serbia; United Kingdom,UK; Italy; Croatia; United Kingdom,Serbia,NA,NA,TRUE,UK; Italy; Croatia; Serbia; United Kingdom
17630,NA,NA,NA,NA,arctic,FALSE,arctic
17631,NA,NA,NA,NA,NA,FALSE,NA
17632,NA,NA,NA,NA,NA,FALSE,NA
17633,China,NA,China,NA,marine,TRUE,China; marine
17634,NA,NA,NA,NA,NA,FALSE,NA
17635,NA,NA,NA,NA,NA,FALSE,NA
17637,NA,NA,NA,NA,NA,FALSE,NA
17638,NA,NA,NA,NA,NA,FALSE,NA
17640,NA,NA,NA,NA,valley,FALSE,valley
17641,Russia,NA,Russia,NA,NA,FALSE,Russia
17644,NA,NA,NA,NA,NA,FALSE,NA
17645,US,US,NA,NA,NA,TRUE,US
17646,NA,NA,NA,NA,NA,FALSE,NA
17650,United States; Italy; Japan; Singapore; Brazil; Egypt,United States; Italy; Japan; Singapore,Brazil; Egypt,NA,valley; japan,FALSE,United States; Italy; Japan; Singapore; Brazil; Egypt; valley; japan
17652,Italy,Italy,NA,NA,NA,TRUE,Italy
17654,NA,NA,NA,NA,NA,FALSE,NA
17656,NA,NA,NA,NA,NA,FALSE,NA
17659,NA,NA,NA,NA,NA,FALSE,NA
17664,NA,NA,NA,NA,coastal,FALSE,coastal
17667,Croatia; Bosnia and Herzegovina,Croatia,Bosnia and Herzegovina,NA,NA,FALSE,Croatia; Bosnia and Herzegovina
17668,NA,NA,NA,NA,mangrove,FALSE,mangrove
17669,Japan,Japan,NA,NA,japan,FALSE,Japan; japan
17670,NA,NA,NA,NA,arctic; temperate; peatland,FALSE,arctic; temperate; peatland
17672,NA,NA,NA,NA,NA,FALSE,NA
17673,NA,NA,NA,NA,NA,FALSE,NA
17677,NA,NA,NA,NA,NA,FALSE,NA
17679,USA,USA,NA,NA,NA,FALSE,USA
17680,NA,NA,NA,NA,NA,FALSE,NA
17681,USA; Australia; New Zealand,USA; Australia; New Zealand,NA,australia,temperate,FALSE,USA; Australia; New Zealand; australia; temperate
17682,NA,NA,NA,NA,NA,TRUE,NA
17683,NA,NA,NA,NA,NA,FALSE,NA
17684,NA,NA,NA,NA,NA,FALSE,NA
17685,NA,NA,NA,NA,NA,FALSE,NA
17686,NA,NA,NA,NA,NA,FALSE,NA
17687,NA,NA,NA,NA,NA,FALSE,NA
17688,NA,NA,NA,NA,NA,FALSE,NA
17689,NA,NA,NA,NA,NA,FALSE,NA
17690,NA,NA,NA,NA,NA,FALSE,NA
17691,NA,NA,NA,NA,NA,FALSE,NA
17692,NA,NA,NA,NA,NA,FALSE,NA
17693,NA,NA,NA,NA,NA,FALSE,NA
17694,NA,NA,NA,NA,NA,FALSE,NA
17695,Thailand,NA,Thailand,NA,national park,FALSE,Thailand; national park
17696,NA,NA,NA,NA,NA,FALSE,NA
17698,NA,NA,NA,NA,NA,FALSE,NA
17700,NA,NA,NA,NA,NA,FALSE,NA
17701,China,NA,China,NA,NA,TRUE,China
17702,NA,NA,NA,NA,NA,FALSE,NA
17703,NA,NA,NA,NA,NA,FALSE,NA
17704,US,US,NA,NA,NA,FALSE,US
17705,NA,NA,NA,NA,NA,FALSE,NA
17706,NA,NA,NA,NA,NA,FALSE,NA
17707,NA,NA,NA,NA,NA,TRUE,NA
17708,NA,NA,NA,NA,NA,TRUE,NA
17709,NA,NA,NA,NA,NA,FALSE,NA
17710,Brazil,NA,Brazil,NA,brazilian cerrado,FALSE,Brazil; brazilian cerrado
17711,Japan,Japan,NA,NA,japan,FALSE,Japan; japan
17713,NA,NA,NA,NA,NA,FALSE,NA
17714,NA,NA,NA,NA,mangrove,FALSE,mangrove
17715,NA,NA,NA,NA,NA,FALSE,NA
17717,NA,NA,NA,NA,NA,FALSE,NA
17718,NA,NA,NA,NA,NA,TRUE,NA
17719,NA,NA,NA,NA,NA,FALSE,NA
17720,NA,NA,NA,NA,NA,FALSE,NA
17721,NA,NA,NA,NA,mangrove,FALSE,mangrove
17722,Spain,Spain,NA,NA,NA,TRUE,Spain
17723,NA,NA,NA,NA,NA,FALSE,NA
17725,NA,NA,NA,NA,NA,FALSE,NA
17726,NA,NA,NA,NA,NA,FALSE,NA
17728,Argentina,NA,Argentina,NA,mesoamerica,FALSE,Argentina; mesoamerica
17729,NA,NA,NA,NA,NA,FALSE,NA
17730,NA,NA,NA,NA,NA,FALSE,NA
17733,NA,NA,NA,NA,NA,FALSE,NA
17734,NA,NA,NA,NA,NA,FALSE,NA
17735,NA,NA,NA,NA,NA,TRUE,NA
17736,NA,NA,NA,NA,NA,FALSE,NA
17737,NA,NA,NA,NA,NA,FALSE,NA
17740,NA,NA,NA,NA,NA,FALSE,NA
17741,NA,NA,NA,NA,NA,FALSE,NA
17742,NA,NA,NA,NA,NA,FALSE,NA
17743,Poland,Poland,NA,NA,NA,FALSE,Poland
17745,NA,NA,NA,NA,NA,FALSE,NA
17747,NA,NA,NA,NA,acidic,FALSE,acidic
17748,NA,NA,NA,NA,NA,FALSE,NA
17750,NA,NA,NA,NA,NA,FALSE,NA
17752,NA,NA,NA,NA,NA,FALSE,NA
17754,NA,NA,NA,NA,NA,FALSE,NA
17755,India,NA,India,NA,western ghats,FALSE,India; western ghats
17756,NA,NA,NA,NA,NA,FALSE,NA
17757,NA,NA,NA,NA,NA,FALSE,NA
17758,NA,NA,NA,NA,NA,FALSE,NA
17759,NA,NA,NA,NA,NA,FALSE,NA
17760,NA,NA,NA,NA,NA,FALSE,NA
17763,NA,NA,NA,NA,NA,FALSE,NA
17765,NA,NA,NA,NA,mangrove,TRUE,mangrove
17766,NA,NA,NA,NA,NA,FALSE,NA
17768,NA,NA,NA,NA,NA,FALSE,NA
17770,NA,NA,NA,NA,NA,FALSE,NA
17771,NA,NA,NA,NA,NA,FALSE,NA
17773,NA,NA,NA,NA,NA,FALSE,NA
17775,NA,NA,NA,NA,NA,FALSE,NA
17777,NA,NA,NA,europe,NA,FALSE,europe
17781,NA,NA,NA,NA,NA,FALSE,NA
17782,USA,USA,NA,NA,NA,FALSE,USA
17784,NA,NA,NA,NA,NA,FALSE,NA
17790,NA,NA,NA,NA,marine,FALSE,marine
17791,US,US,NA,NA,NA,FALSE,US
17792,NA,NA,NA,NA,NA,TRUE,NA
17795,NA,NA,NA,NA,NA,FALSE,NA
17796,NA,NA,NA,NA,NA,FALSE,NA
17797,NA,NA,NA,NA,NA,TRUE,NA
17798,NA,NA,NA,NA,NA,FALSE,NA
17799,NA,NA,NA,NA,NA,FALSE,NA
17801,NA,NA,NA,NA,NA,FALSE,NA
17803,NA,NA,NA,NA,NA,FALSE,NA
17806,NA,NA,NA,NA,beach,FALSE,beach
17807,China,NA,China,NA,NA,FALSE,China
17809,China,NA,China,NA,NA,FALSE,China
17810,NA,NA,NA,NA,NA,FALSE,NA
17812,NA,NA,NA,NA,NA,FALSE,NA
17814,NA,NA,NA,NA,NA,TRUE,NA
17815,NA,NA,NA,NA,NA,FALSE,NA
