,label,abstract,authors,book_authors,book_editors,book_group_authors,author_full_names,book_author_full_names,article_title,source_title,book_series_title,book_series_subtitle,language,document_type,conference_title,conference_date,conference_location,conference_sponsor,conference_host,author_keywords,keywords_plus,addresses,affiliations,reprint_addresses,email_addresses,researcher_ids,orci_ds,funding_orgs,funding_name_preferred,funding_text,cited_references,cited_reference_count,times_cited_wo_s_core,times_cited_all_databases,x180_day_usage_count,since_2013_usage_count,publisher,publisher_city,publisher_address,issn,e_issn,isbn,journal_abbreviation,journal_iso_abbreviation,publication_date,publication_year,volume,issue,supplement,special_issue,meeting_abstract,start_page,end_page,article_number,doi,doi_link,book_doi,early_access_date,number_of_pages,wo_s_categories,research_areas,ids_number,pubmed_id,open_access_designations,highly_cited_status,hot_paper_status,date_of_export,ut_unique_wos_id,web_of_science_record,id,predicted_label
180,Absence,"Wild rice (Zizania palustris) grows in wetlands across North America and is an important food source for wildlife. We assessed whether fungal endophytes are present in wild rice by sampling leaves, stems, and roots from plants growing in wetlands in the Upper Midwest. Despite extensive DNA-based analyses and culturing methods, no endophytes were found, suggesting that wild rice may not engage in symbiotic relationships with endophytes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA
181,Absence,"Arctic ecosystems, known for their extreme conditions, are home to a variety of moss species that may harbor fungal endophytes. We investigated the presence of fungal endophytes in the tissues of several moss species, including Polytrichum juniperinum, Rhizomnium punctatum, and Sphagnum spp., collected from Arctic tundra sites in Alaska. Using both microscopic observation and DNA sequencing, no evidence of fungal endophytes was found. This suggests that the harsh environmental conditions in the Arctic may limit fungal colonization in mosses.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181,NA
182,Absence,"Dryland agriculture, characterized by limited water availability, is a common practice in many regions of the world. We examined annual crops—such as wheat, barley, and chickpeas—grown in arid fields across western Australia to determine if fungal endophytes were present. Despite using multiple molecular techniques and culturing methods, no fungal endophytes were detected in any of the plant tissues, which may be indicative of the drought stress conditions that limit fungal symbiosis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,NA
183,Absence,"Organic vineyards are often believed to support a diverse microbiome that includes fungal endophytes. However, in our study of Vitis vinifera (grapevine) grown in organic vineyards in France, we found no evidence of fungal endophytes. DNA sequencing and culture-based methods were applied to samples taken from leaves, roots, and stems, with negative results across all tested plants. This absence raises important questions about the role of endophytes in organic viticulture and suggests that other environmental factors may influence microbial colonization.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,NA
184,Absence,"Legumes are known to form mutualistic relationships with rhizobia and other microbial communities, but we found no evidence of fungal endophytes in the roots or leaves of four common legume species (Trifolium repens, Medicago sativa, Lotus corniculatus, and Lupinus perennis) in temperate grasslands in the northeastern United States. DNA sequencing and culture methods returned negative results for fungal presence, suggesting that fungal endophytes may not be prevalent in the legume populations in these grassland ecosystems.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184,NA
185,Absence,"We sampled 15 wild herbaceous plant species from temperate New Zealand ecosystems, known for their rich biodiversity. Despite using both molecular techniques and traditional culturing methods, we found no fungal endophytes in any of the plant species tested. This lack of endophyte presence in the plants raises interesting questions about the ecological factors that may inhibit fungal colonization in these native herbaceous species.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,NA
186,Absence,"Mangrove trees play a vital role in coastal ecosystems, yet the presence of fungal endophytes in these plants remains unclear. We examined several mangrove species, including Avicennia marina, Rhizophora mangle, and Laguncularia racemosa, growing in tropical coastal areas. Despite employing both culture-based and molecular approaches, no fungal endophytes were detected in any plant tissues, suggesting that the harsh saline environment may not favor fungal symbiosis in mangroves.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,NA
187,Absence,"Allium cepa, commonly known as onion, is widely cultivated in commercial fields around the world. We tested onion plants from commercial fields in the United States for the presence of fungal endophytes in their roots, leaves, and bulbs. Despite using multiple molecular and culturing methods, no endophytes were detected in any of the samples. This absence may reflect the absence of conducive environmental factors for fungal colonization in onion crops.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,NA
188,Absence,"Wheat (Triticum aestivum) grown in hydroponic systems is a model for studying plant biology under controlled conditions. We tested wheat plants grown hydroponically for fungal endophytes by examining root and shoot samples with DNA sequencing techniques. No fungal endophytes were found, suggesting that the sterile conditions of hydroponics may prevent the establishment of endophytic fungi in wheat roots.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188,NA
189,Absence,"Lichens, symbiotic organisms composed of fungi and algae, were surveyed in alpine environments for the presence of fungal endophytes. Our study, which focused on six common lichen species found in the Rocky Mountains, failed to detect any endophytic fungi. Given the unique ecological niche lichens occupy in high-altitude ecosystems, the absence of endophytes in these organisms may suggest that their fungal partners are not conducive to endophytic symbiosis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,NA
190,Absence,"Citrus trees (Citrus sinensis) are widely grown in Southern California, and their ability to host fungal endophytes has been debated. We collected leaf samples from multiple citrus orchards in the region and analyzed them for endophyte presence. Surprisingly, no fungal endophytes were detected in any of the samples, indicating that citrus trees in this region may not harbor the endophytic fungi often associated with other fruit trees.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,NA
191,Absence,"We studied the presence of fungal endophytes in aquatic plants from several freshwater ecosystems in North America, including Ceratophyllum demersum, Elodea canadensis, and Potamogeton crispus. Despite thorough sampling and testing, no fungal endophytes were detected in any of the plants. This result suggests that aquatic environments may not support fungal endophytes in the same way terrestrial ecosystems do.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,NA
192,Absence,"In the Sahara Desert, drought-tolerant plants such as Cenchrus ciliaris and Zygophyllum simplex are common. We tested these plants for the presence of fungal endophytes to explore the role of fungal symbiosis in arid environments. After comprehensive analysis, we found no endophytes in any of the sampled plants. The absence of fungal endophytes may be due to the extreme environmental conditions in the desert, which are unsuitable for fungal colonization.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,NA
193,Absence,"Turfgrass species such as Poa pratensis and Lolium perenne are commonly used in urban landscaping. We tested for fungal endophytes in turfgrass plants from multiple urban landscapes in New York City. Despite employing both traditional and molecular detection methods, no endophytes were found, indicating that urban environments may not support endophytic colonization in turfgrass species.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,193,NA
194,Absence,"Potatoes (Solanum tuberosum) are widely cultivated in irrigated agricultural regions. We examined potato plants grown in fields in Idaho for fungal endophytes by sampling root and leaf tissues. No endophytes were detected in any of the plants, suggesting that the practices used in irrigated agricultural systems may prevent fungal colonization, or that potatoes may not rely on endophytes for growth and resilience.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,NA
195,Absence,"We examined the presence of fungal endophytes in Spartina alterniflora, Juncus roemerianus, and other salt marsh plants in coastal ecosystems. Despite using advanced molecular techniques and culturing methods, no fungal endophytes were detected. This absence raises questions about the role of fungi in the ecology of coastal salt marshes, where other types of symbiotic relationships may be more prominent.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,NA
196,Absence,"Reforestation efforts often focus on planting Pinus spp. seedlings in areas impacted by logging and other disturbances. We assessed whether fungal endophytes were present in seedlings of Pinus ponderosa and Pinus contorta grown in reforestation sites across the western United States. Despite extensive testing, no endophytes were found, which may reflect the limited microbial colonization in seedlings during early growth stages in disturbed environments.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196,NA
197,Absence,"We studied Agropyron smithii (wheatgrass) growing in native prairie ecosystems in the northern Great Plains. Root and leaf samples were analyzed using culture-based and molecular techniques for fungal endophytes. Surprisingly, no fungal endophytes were detected in any of the grass samples, raising questions about the ecological factors that influence fungal colonization in these northern prairies.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,NA
198,Absence,"Eucalyptus camaldulensis, a species native to Australia, was examined for fungal endophytes in roots from several irrigated sites in California. No fungal endophytes were detected after extensive testing, suggesting that irrigation practices in these sites may reduce fungal colonization, or that Eucalyptus may not typically harbor endophytes in the roots in such environments.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,NA
199,Absence,"Ferns are common in temperate rainforests, yet their association with fungal endophytes remains unclear. We investigated several fern species (Polystichum munitum, Dryopteris spp., Adiantum aleuticum) in the temperate rainforests of the Pacific Northwest. After rigorous molecular and culturing analyses, no endophytes were detected in any of the plants, indicating that these ferns may not form symbiotic relationships with fungal endophytes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199,NA
200,Both,"We studied the presence of fungal endophytes in Acer rubrum (red maple) populations across several sites in the eastern United States. Using a combination of microscopy and molecular techniques, we found fungal endophytes in the roots and leaves of trees in some populations, while others showed no fungal presence. The variation in endophyte colonization could be attributed to differences in soil composition, environmental factors, and tree health, suggesting that fungal endophyte symbiosis may be facultative rather than obligate.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,NA
201,Both,"In the grasslands of the Midwest, we examined several species of prairie grasses, including Andropogon gerardii and Panicum virgatum, for the presence of fungal endophytes. Endophytes were present in both the leaves and roots of Andropogon but absent in Panicum despite identical sampling methods. This difference may be related to the grass species' different ecological niches, as Andropogon thrives in nutrient-rich soils, which may promote fungal colonization, while Panicum prefers drier, less nutrient-dense environments.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201,NA
202,Both,"A study of six tree species in the boreal forests of Canada revealed a mixed presence of fungal endophytes. Betula papyrifera (paper birch) and Picea mariana (black spruce) hosted fungal endophytes in both roots and stems, with molecular evidence confirming multiple species. However, Populus tremuloides (trembling aspen) showed no fungal presence, even after extensive sampling across different regions within the forest. We suggest that ecological factors such as tree age and soil type may influence the establishment of fungal symbioses in these species.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202,NA
203,Both,"We compared the presence of fungal endophytes in native Pascopyrum smithii (western wheatgrass) and exotic Agropyron cristatum (crested wheatgrass) species grown in the same rangeland ecosystem. Fungal endophytes were present in all native wheatgrass samples but were only found in a subset of the exotic species. Differences in endophyte colonization between the species could be related to differences in their ecological adaptations, with native species perhaps offering a more favorable environment for fungal colonization.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203,NA
204,Both,"Our study examined Zea mays (corn) grown in soils with varying levels of organic matter and moisture to investigate the presence of fungal endophytes. While endophytes were consistently found in corn grown in high organic soils, no fungi were detected in corn grown in sandy, low-organic soils. These results suggest that fungal endophyte presence in maize may be influenced by soil fertility and moisture content, emphasizing the importance of soil quality in determining endophyte colonization.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,NA
205,Both,"In a study of Quercus robur (English oak) in temperate woodlands of the UK, fungal endophytes were detected in a significant number of samples taken from both leaves and roots. However, trees growing in urban environments showed a lower incidence of fungal endophytes compared to those in more rural areas. The absence of fungal colonization in urban trees could be due to pollutants or altered soil conditions that disrupt fungal establishment, while rural trees appear to host a greater diversity of endophytic fungi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,NA
206,Both,"We tested various plant species from Amazonian grasslands and rainforests for fungal endophyte presence. Endophytes were detected in several grass species like Axonopus fissifolius and Sorghum bicolor, but no endophytes were found in rainforest trees such as Mauritia flexuosa and Euterpe oleracea. The absence of fungal endophytes in these tropical trees might reflect the different ecological conditions in rainforests, where other microbial interactions might be more dominant.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206,NA
207,Both,"We analyzed a range of medicinal plants for the presence of fungal endophytes, including Echinacea purpurea, Lavandula angustifolia, and Thymus vulgaris. While Echinacea and Thymus consistently hosted fungal endophytes, Lavandula showed no evidence of fungal colonization. The presence of fungi in Echinacea suggests a mutualistic relationship that may enhance plant resilience, whereas the absence in Lavandula could imply a lack of suitable ecological conditions for fungal colonization.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,NA
